3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.815928697586059570e+00,3.465691804885864258e+00,3.561014652252197266e+00,3.541547536849975586e+00,2.865928888320922852e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.815928697586059570e+00,3.472409009933471680e+00,3.613791704177856445e+00,3.546951055526733398e+00,2.820264339447021484e+00
3.859460592269897461e+00,3.330710887908935547e+00,3.731262445449829102e+00,3.446742296218872070e+00,3.077367544174194336e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
4.009284019470214844e+00,3.454713582992553711e+00,3.613791704177856445e+00,3.534992933273315430e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.668211698532104492e+00,3.473279237747192383e+00,3.591138124465942383e+00,2.789078235626220703e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.841532468795776367e+00,3.420015573501586914e+00,3.786836147308349609e+00,3.615863084793090820e+00,2.679887056350708008e+00
3.882446289062500000e+00,3.526002168655395508e+00,3.694597005844116211e+00,3.554739713668823242e+00,2.753670692443847656e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.834184169769287109e+00,3.427407979965209961e+00,3.794453382492065430e+00,3.554739713668823242e+00,2.676433086395263672e+00
3.901495933532714844e+00,3.530196428298950195e+00,3.469135284423828125e+00,3.566700458526611328e+00,2.757572174072265625e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.753901004791259766e+00,3.441895961761474609e+00,3.638326406478881836e+00,3.560995340347290039e+00,2.853593111038208008e+00
3.815928697586059570e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.811610460281372070e+00
3.920106887817382812e+00,3.321386814117431641e+00,3.702680826187133789e+00,3.446742296218872070e+00,2.970362901687622070e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.847413778305053711e+00,3.493873834609985352e+00,3.741979598999023438e+00,3.500244617462158203e+00,2.806342840194702148e+00
3.820450305938720703e+00,3.192430257797241211e+00,3.598474740982055664e+00,3.564484834671020508e+00,2.642830371856689453e+00
3.863062143325805664e+00,3.410026073455810547e+00,3.683400154113769531e+00,3.554739713668823242e+00,2.790591239929199219e+00
3.813882589340209961e+00,3.553786754608154297e+00,3.556922197341918945e+00,3.585184812545776367e+00,2.788928270339965820e+00
3.863700151443481445e+00,3.604558229446411133e+00,3.663138389587402344e+00,3.587301731109619141e+00,2.753996849060058594e+00
3.975521802902221680e+00,3.439092636108398438e+00,3.694903850555419922e+00,3.563127517700195312e+00,2.690223455429077148e+00
3.578249692916870117e+00,3.613143682479858398e+00,3.696769237518310547e+00,3.624207019805908203e+00,2.859454631805419922e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.612798452377319336e+00,3.468728780746459961e+00,3.732528924942016602e+00,3.669162988662719727e+00,2.833671092987060547e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.858306884765625000e+00,3.444245576858520508e+00,3.522122859954833984e+00,3.571015834808349609e+00,2.828362941741943359e+00
3.878367424011230469e+00,3.485678672790527344e+00,3.607970237731933594e+00,3.497424364089965820e+00,2.784742116928100586e+00
3.907393693923950195e+00,3.253061532974243164e+00,3.519890785217285156e+00,3.436957359313964844e+00,2.910612821578979492e+00
3.828818321228027344e+00,3.404272556304931641e+00,3.721078634262084961e+00,3.368951797485351562e+00,2.753365039825439453e+00
4.062839508056640625e+00,3.507154464721679688e+00,3.752997636795043945e+00,3.550462722778320312e+00,2.771926403045654297e+00
3.900822401046752930e+00,3.448778390884399414e+00,3.574047565460205078e+00,3.553967237472534180e+00,2.814472198486328125e+00
3.947291612625122070e+00,3.539072751998901367e+00,3.677809953689575195e+00,3.401104927062988281e+00,2.700894355773925781e+00
3.822296857833862305e+00,3.420015573501586914e+00,3.636881589889526367e+00,3.546289682388305664e+00,2.776088237762451172e+00
3.847413778305053711e+00,3.493873834609985352e+00,3.741979598999023438e+00,3.500244617462158203e+00,2.806342840194702148e+00
3.855951786041259766e+00,3.507364273071289062e+00,3.495529174804687500e+00,3.588071346282958984e+00,2.729570627212524414e+00
3.902102947235107422e+00,3.528115272521972656e+00,3.485730409622192383e+00,3.638756036758422852e+00,2.859792709350585938e+00
3.878367424011230469e+00,3.485678672790527344e+00,3.607970237731933594e+00,3.497424364089965820e+00,2.784742116928100586e+00
3.895316600799560547e+00,3.366519451141357422e+00,3.602410316467285156e+00,3.559679985046386719e+00,2.832999229431152344e+00
3.898632526397705078e+00,3.553357362747192383e+00,3.794979572296142578e+00,3.554739713668823242e+00,2.451710224151611328e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.906891345977783203e+00,3.420015573501586914e+00,3.574047565460205078e+00,3.523775577545166016e+00,2.814472198486328125e+00
3.753901004791259766e+00,3.411608695983886719e+00,3.484244823455810547e+00,3.627909898757934570e+00,2.853593111038208008e+00
3.825189113616943359e+00,3.335296154022216797e+00,3.717911481857299805e+00,3.619822263717651367e+00,2.723045349121093750e+00
3.882446289062500000e+00,3.594608306884765625e+00,3.662340641021728516e+00,3.561927795410156250e+00,2.991089820861816406e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.913624286651611328e+00,3.268782377243041992e+00,3.404723644256591797e+00,3.554739713668823242e+00,2.918483495712280273e+00
3.969338417053222656e+00,3.508723497390747070e+00,3.647174596786499023e+00,3.557145118713378906e+00,2.776088237762451172e+00
3.848511695861816406e+00,3.350265026092529297e+00,3.468959093093872070e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.920178413391113281e+00,3.556768417358398438e+00,3.613791704177856445e+00,3.587918996810913086e+00,2.982477188110351562e+00
3.969338417053222656e+00,3.508723497390747070e+00,3.647174596786499023e+00,3.557145118713378906e+00,2.776088237762451172e+00
3.881652355194091797e+00,3.346715211868286133e+00,3.643991947174072266e+00,3.573513031005859375e+00,2.807361125946044922e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
4.000320434570312500e+00,3.409718990325927734e+00,3.513480901718139648e+00,3.422167062759399414e+00,2.718455076217651367e+00
3.882446289062500000e+00,3.407121896743774414e+00,3.613791704177856445e+00,3.709990739822387695e+00,2.762485265731811523e+00
3.983376502990722656e+00,3.381232738494873047e+00,3.636881589889526367e+00,3.594827651977539062e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.899447679519653320e+00,3.420015573501586914e+00,3.612567663192749023e+00,3.562466859817504883e+00,2.763603448867797852e+00
3.818807363510131836e+00,3.716043949127197266e+00,3.764922380447387695e+00,3.502809524536132812e+00,2.692349433898925781e+00
3.882446289062500000e+00,3.555124282836914062e+00,3.494963645935058594e+00,3.387656688690185547e+00,2.817250728607177734e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.581579685211181641e+00,3.554739713668823242e+00,2.776851654052734375e+00
4.037655830383300781e+00,3.403513908386230469e+00,3.696282625198364258e+00,3.668878555297851562e+00,2.709132671356201172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.834184169769287109e+00,3.496974229812622070e+00,4.010562896728515625e+00,3.554739713668823242e+00,2.926128387451171875e+00
3.855951786041259766e+00,3.507364273071289062e+00,3.495529174804687500e+00,3.588071346282958984e+00,2.729570627212524414e+00
3.842628479003906250e+00,3.435542583465576172e+00,3.591794490814208984e+00,3.568676233291625977e+00,2.776088237762451172e+00
3.878367424011230469e+00,3.485678672790527344e+00,3.607970237731933594e+00,3.497424364089965820e+00,2.784742116928100586e+00
3.839088916778564453e+00,3.507183790206909180e+00,3.670728445053100586e+00,3.582606554031372070e+00,2.816818952560424805e+00
3.922283887863159180e+00,3.529308080673217773e+00,3.613791704177856445e+00,3.315946817398071289e+00,2.732660055160522461e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.856614112854003906e+00,3.170554161071777344e+00,3.613791704177856445e+00,3.579443693161010742e+00,2.776088237762451172e+00
3.821843624114990234e+00,3.403453588485717773e+00,3.656725883483886719e+00,3.566321372985839844e+00,2.767366647720336914e+00
3.833165645599365234e+00,3.413443088531494141e+00,3.613791704177856445e+00,3.566321372985839844e+00,2.752863645553588867e+00
4.038118839263916016e+00,3.488077402114868164e+00,3.682952880859375000e+00,3.550462722778320312e+00,2.776288509368896484e+00
3.878367424011230469e+00,3.485678672790527344e+00,3.607970237731933594e+00,3.497424364089965820e+00,2.784742116928100586e+00
3.821822881698608398e+00,3.481197595596313477e+00,3.613791704177856445e+00,3.643738269805908203e+00,2.784269809722900391e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.900927066802978516e+00,3.652044057846069336e+00,3.669245481491088867e+00,3.520426273345947266e+00,2.714458942413330078e+00
3.953303337097167969e+00,3.415017127990722656e+00,3.665824413299560547e+00,3.544152021408081055e+00,2.759078264236450195e+00
3.993808269500732422e+00,3.420015573501586914e+00,3.612567663192749023e+00,3.562466859817504883e+00,2.953309535980224609e+00
3.863062143325805664e+00,3.410026073455810547e+00,3.683400154113769531e+00,3.554739713668823242e+00,2.790591239929199219e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.973967790603637695e+00,3.549523830413818359e+00,3.607900857925415039e+00,3.682719230651855469e+00,2.964190244674682617e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.932114362716674805e+00,3.408430099487304688e+00,3.519890785217285156e+00,3.677356004714965820e+00,2.570219278335571289e+00
3.944524526596069336e+00,3.398925065994262695e+00,3.558231353759765625e+00,3.623865842819213867e+00,2.788429021835327148e+00
3.872117519378662109e+00,3.472748279571533203e+00,3.603261232376098633e+00,3.485432386398315430e+00,2.920310735702514648e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.922213315963745117e+00,3.660017013549804688e+00,3.575040578842163086e+00,3.485322237014770508e+00,2.813859939575195312e+00
3.822296857833862305e+00,3.420015573501586914e+00,3.636881589889526367e+00,3.546289682388305664e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.822296857833862305e+00,3.420015573501586914e+00,3.636881589889526367e+00,3.546289682388305664e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.848081588745117188e+00,3.545039176940917969e+00,3.689250946044921875e+00,3.643932580947875977e+00,2.649485588073730469e+00
3.958746671676635742e+00,3.466585397720336914e+00,3.346480131149291992e+00,3.472639799118041992e+00,3.189351797103881836e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
3.916310548782348633e+00,3.291992187500000000e+00,3.629769563674926758e+00,3.468846559524536133e+00,2.816129922866821289e+00
3.869593858718872070e+00,3.482814788818359375e+00,3.741453886032104492e+00,3.575242042541503906e+00,2.649731636047363281e+00
3.882446289062500000e+00,3.420015573501586914e+00,3.613791704177856445e+00,3.554739713668823242e+00,2.776088237762451172e+00
