4.75,3.75,4.25,5.0,1.0
4.1,2.7,2.8,2.9,4.25
4.5,3.0,2.75,3.75,3.0
3.83,3.17,4.0,4.17,2.5
3.63,3.38,3.75,3.88,3.0
4.5,3.5,4.75,4.5,2.5
4.25,3.75,3.0,4.0,3.0
4.65,4.4,4.15,2.6,2.65
2.5,4.25,1.75,3.75,3.0
4.75,4.0,3.75,4.0,3.0
4.25,3.25,3.5,3.0,3.5
4.1,1.7,3.6,2.0,2.95
4.5,3.0,4.25,2.75,2.75
3.5,3.75,2.75,4.5,4.25
4.25,3.5,3.0,4.25,3.75
4.25,3.05,2.8,4.15,2.35
4.25,2.75,4.5,4.75,2.0
3.25,2.25,2.5,2.5,3.0
4.5,3.0,4.75,3.0,4.0
4.6,2.75,4.75,4.3,2.35
3.0,3.5,3.75,3.5,3.25
4.75,1.5,4.25,2.5,4.25
3.75,3.6,4.3,3.15,2.5
3.0,3.0,3.5,2.25,5.0
4.14,1.58,2.93,3.86,3.79
3.2,2.3,2.74,3.55,2.9
3.33,3.73,2.0,3.64,1.85
3.5,3.33,3.75,3.33,2.5
4.35,3.6,3.75,3.0,4.05
3.75,3.9,3.3,3.4,2.85
4.22,3.9,4.7,3.8,2.9
4.5,3.55,3.25,3.7,2.1
2.5,3.0,1.75,3.5,3.75
4.25,2.0,2.25,3.25,2.75
3.5,3.35,4.4,3.7,1.75
3.5,1.33,3.0,3.75,2.25
4.25,4.5,4.25,4.25,1.0
2.78,3.55,2.5,4.1,2.65
3.8,4.22,2.0,3.05,2.1
5.0,4.5,4.0,2.75,4.5
4.0,2.75,3.5,3.75,4.0
4.33,3.33,3.33,3.5,2.33
3.85,3.8,3.5,4.1,2.25
3.5,1.83,4.33,3.17,1.5
4.0,3.75,4.75,4.5,1.25
4.0,4.0,2.4,4.05,3.1
4.5,3.55,3.25,3.7,2.1
3.25,2.75,3.75,4.25,3.0
4.5,3.5,3.0,3.25,3.25
4.6,3.9,4.15,3.85,2.7
4.25,4.0,3.75,4.25,2.5
3.7,2.25,2.4,3.1,4.45
5.0,3.75,3.5,2.25,2.25
4.5,3.5,4.5,2.25,3.25
2.25,4.75,2.75,4.0,3.33
3.85,3.8,3.63,3.95,2.1
3.75,3.25,2.75,3.25,3.25
4.0,3.9,4.2,3.7,2.4
4.5,5.0,5.0,3.25,2.25
5.0,3.5,4.67,3.25,2.75
4.0,2.75,3.5,3.75,4.0
4.5,3.5,5.0,4.0,2.5
4.0,3.75,4.75,4.5,1.25
2.5,3.25,1.25,4.0,2.0
2.5,4.25,2.0,5.0,4.25
4.5,4.0,3.5,4.0,2.75
4.33,2.75,3.0,4.5,4.75
4.5,4.0,4.25,4.25,2.0
4.17,3.36,4.83,4.33,1.5
4.75,2.75,4.0,4.0,4.25
3.25,4.0,3.25,4.0,2.75
1.25,1.5,3.5,3.5,4.25
3.5,3.25,4.75,4.5,2.0
4.5,2.7,3.0,3.45,3.5
3.5,5.0,4.0,3.75,1.75
4.5,3.5,4.75,4.5,2.5
3.5,4.33,4.0,4.25,3.25
